OBJECTID,REFNUM,SignificantName,OtherName,Location,StreetIndex,County,Architect,Builder,BeginYear,EndYear,SurveyType,SurveyDate,PIN,GlobalID,x,y,Reference Number,Url_img,Item ID,URL
64773,212786, , ,4521 Beacon Street,Beacon,Cook, , ,1892,1892,National Register Application,Jul-85,,1af55977-9cde-4d62-91fa-93ac0132d4a4,-9758720.002,5155605.203299996,,,,
64774,212787, , ,4525 Beacon Street,Beacon,Cook, , ,1900,1900,National Register Application,Jul-85,,c1409d99-0f53-4732-b90c-2b36e22c094e,-9758720.197,5155615.935,,,,
64775,212789, , ,4531 Beacon Street,Beacon,Cook, , ,1897,1897,National Register Application,Jul-85,,8f69deab-fc70-4f30-bc47-2efb9a9bb4bd,-9758721.105,5155632.047299998,,,,
64776,212791, , ,4535 Beacon Street,Beacon,Cook, , ,1900,1900,National Register Application,Jul-85,,47d26776-c3c5-4c89-a74d-d97f09ee9432,-9758721.712,5155642.7872999925,,,,
64777,212792, , ,4541 Beacon Street,Beacon,Cook, , ,1900,1900,National Register Application,Jul-85,,492bc190-4eef-46c6-8ae9-d3dd4adcfe3a,-9758722.21,5155658.891399999,,,,
64778,212794, , ,4551 Beacon Street,Beacon,Cook, , ,1910,1910,National Register Application,7/21/85,,c0f69aa0-f9b2-40ad-834d-f3c9ffe19e8b,-9758723.725,5155685.743900002,,,,
64779,212801, , ,4616 Beacon Street,Beacon,Cook, , ,1900,1900,National Register Application,Jul-85,,ebb9aeb8-6cbc-4592-8fc2-225c4e0cb105,-9758733.271,5155865.027699997,,,,
64780,212803, , ,4627 Beacon Street,Beacon,Cook, , ,1892,1892,National Register Application,Jul-85,,8552af9b-b461-4cc0-bc2d-2dd11946d794,-9758735.616,5155891.485200003,,,,
64781,212805, , ,4636 Beacon Street,Beacon,Cook,"Krause, Edmund R.", ,1904,1904,National Register Application,Jul-85,,80802ede-c866-4a18-be28-697cd73c57d2,-9758737.551,5155917.934299997,,,,
64782,212807, , ,4645 Beacon Street,Beacon,Cook, , ,1904,1904,National Register Application,Jul-85,,e5a2bc1f-9435-4326-8611-9dfe6218fc73,-9758739.175,5155939.424899999,,,,
64783,212808, , ,4646 Beacon Street,Beacon,Cook,"Krause, Edmund R.", ,1904,1904,National Register Application,Jul-85,,e8cc1dec-c24e-499e-846a-b84662a1d23c,-9758739.896,5155944.391899997,,,,
64784,212809, , ,4649 Beacon Street,Beacon,Cook, , ,1899,1899,National Register Application,Jul-85,,9eac232f-09fe-4250-b887-3c0f3c2e6aee,-9758740.199,5155949.763,,,,
64785,212822, , ,4735 Beacon Street,Beacon,Cook, , ,1927,1927,National Register Application,Jul-85,,f8565a1d-a558-44fa-8435-9798264a83ab,-9758763.077,5156181.730400005,,,,
64786,212827, , ,4748 Beacon Street,Beacon,Cook, , ,1898,1898,National Register Application,Jul-85,,e1a95ed2-0e6b-4b20-939a-ec656e34d813,-9758767.663,5156219.376500002,,,,
64787,212831, , ,4754 Beacon Street,Beacon,Cook, , ,1895,1895,National Register Application,Jul-85,,c4678ee4-b2cb-4cdd-a94a-42b5e1a2becc,-9758769.805,5156235.513200002,,,,
64788,212837, , ,4551 Clark Street,Clark,Cook, , ,1906,1906,National Register Application,Jul-85,,16a2023c-50ba-4a25-a76f-1b31c54b6d97,-9759029.883,5155671.316100001,,,,
64789,212239,Anderson House, ,10400 South Longwood,"Longwood, S",Cook, , ,,,National Register Application,Sep-75,,99dbfdad-9da9-49e6-85d1-b7c48a8bfa2f,-9759455.34,5116764.326399994,,,,
64790,212242,Barker House, ,10650 South Longwood,"Longwood, S",Cook, , ,,,National Register Application,Sep-75,,c80978cb-9840-416a-a058-8af74609d0f7,-9759504.706,5116161.053800002,,,,
64791,212243, , ,10856 South Longwood,"Longwood, S",Cook, , ,,,National Register Application,Sep-75,,e2b52a23-4ab0-4de7-9b3c-144805959c90,-9759549.176,5115577.036900001,,,,
64792,212245,"Kiskaddon, W. S., House", ,11156 South Longwood,"Longwood, S",Cook, , ,,,National Register Application,Sep-75,,9fa1ce22-a7e3-4b51-96b7-5d9533a70ff5,-9759592.282,5114856.571199993,,,,
64793,212249,"French, W. M. R., House", ,9*203 South Pleasant,"Pleasant, S",Cook, , ,,,National Register Application,Sep-75,,24a956be-7fbe-43ee-9a86-546da5d61534,-9759345.77,5119714.502499996,,,,
64794,212250, , ,9319 South Pleasant,"Pleasant, S",Cook, , ,,,National Register Application,Sep-75,,72175c03-6cb2-4742-b8b8-4b4876b44e90,-9759348.845,5119806.261699994,,,,
64795,212252, , ,9351 South Pleasant,"Pleasant, S",Cook, , ,,,National Register Application,Sep-75,,b94823ce-e0ce-47bc-90fb-03611146c8b4,-9759345.418,5119711.616999998,,,,
64796,212253,"Ellis, John, House", ,9357 South Pleasant,"Pleasant, S",Cook,"Seyfarth, Robert E.", ,,,National Register Application,Sep-75,,d18fce6a-2b1e-40b3-b551-2bfd948dfdb0,-9759344.946,5119694.336900004,,,,
64797,212261, , ,10235 South Seeley,"Seeley, S",Cook, , ,,,National Register Application,Sep-75,,faeb61bd-affe-48f9-8667-05f08b4f3350,-9759693.486,5117265.322099997,,,,
64798,212262, , ,10415 South Seeley,"Seeley, S",Cook, , ,,,National Register Application,Sep-75,,7b4538fe-36db-48cc-a5ef-69b7993744fc,-9759701.668,5116713.805699996,,,,
64799,212268, , ,1942 West 102nd Street,"102nd, W",Cook, , ,,,National Register Application,Sep-75,,7c79ee96-a332-4c2f-916e-333548f46fd0,-9759496.137,5117343.967699994,,,,
64800,212282, , ,9306 South Pleasant,"Pleasant, S",Cook,"Hetherington, John Todd","Hetherington, John Todd",,,National Register Application,Sep-75,,757a4576-fceb-4eed-bff1-a5b0486a38eb,-9759350.182,5119841.652099994,,,,
64801,212308,, ,1128 Fullerton Av,Fullerton Av,Cook, , ,,,Chicago Historic Resources Survey,1983-1994,,4e3a0aca-d505-443f-b010-95d5883511ad,-9757985.554,5149817.376199995,,,,
64802,212309,, ,922  Fullerton,Fullerton,Cook, , ,,,National Register Application,May-75,,17688973-ab42-48fd-9664-5e3090c1c269,-9757418.911,5149819.435300003,,,,
64803,212311,Building, ,914  Fullerton,Fullerton,Cook, , ,,,National Register Application,May-75,,3511a741-ec35-40d0-af91-e1bb95a2743b,-9757393.422,5149820.153,,,,
64804,212312,Building, ,910  Fullerton Av,Fullerton Av,Cook, , ,,,National Register Application,May-75,,a236d1aa-5d6c-4f85-bbe7-5d82a6705b74,-9757381.084,5149820.725699997,,,,
64805,212313,, ,854  Fullerton Av,Fullerton Av,Cook, , ,,,National Register Application,May-75,,76da77aa-c1cd-4014-824c-e56ae65b2f55,-9757203.474,5149826.171300002,,,,
64806,212315,St. Josephs' Church, ,2301 Southport,Southport,Cook, , ,,,National Register Application,May-75,,9a25aa7f-dd9f-41c5-8e6c-2ec9c79557f2,-9758662.177,5149536.255,,,,
64807,212317,, ,1055 Belden Av,Belden Av,Cook, , ,,,National Register Application,May-75,,2e5558dd-f861-4e1d-84c8-d4b3a637e0e2,-9757755.478,5149552.462199998,,,,
64808,212319,, ,845 Belden Av,Belden Av,Cook, , ,,,National Register Application,May-75,,1aedf176-f6f2-4641-b7ea-06cae2d29a40,-9757197.4,5149558.395900001,,,,
64809,212322,Store & Apartments, ,1115  Webster Av,Webster Av,Cook, , ,,,National Register Application,May-75,,adeb2205-7d6d-4ac6-9c1f-fea49d475492,-9757905.802,5149270.559799997,,,,
64810,212323,Store & Apartments, ,1015  Webster Av,Webster Av,Cook, , ,,,National Register Application,May-75,,a553bdf4-23e6-4333-8d90-72eb56dea764,-9757632.586,5149270.354300002,,,,
64811,212325,Building, ,910  Webster,Webster,Cook, , ,,,National Register Application,May-75,,6e4225c4-7c92-4674-93e4-b04430926e18,-9757336.6,5149278.748800001,,,,
64812,212333,, ,808 Armitage Av,Armitage Av,Cook, , ,,,National Register Application,May-75,,534f7ca3-19fe-4e92-aa05-d92edcaf4dba,-9757045.888,5148723.519299998,,,,
64813,212338,Bakery, ,2218 Lincoln,Lincoln,Cook, , ,,,National Register Application,May-75,,17464fdf-148d-407a-9b92-26f021545fa7,-9756540.245,5149344.935099998,,,,
64814,212339,, ,2252 Orchard,Orchard,Cook, , ,,,National Register Application,May-75,,fea2ad01-5452-4599-b222-a2118f21f473,-9756747.266,5149428.356099999,,,,
64816,212342,, ,2240 Burling St,Burling St,Cook, , ,,,National Register Application,May-75,,d681caac-747a-44a5-9122-ae2c3d8c04b4,-9756891.577,5149403.266500004,,,,
64817,212344,Building, ,2160 Halsted,Halsted,Cook, , ,,,National Register Application,May-75,,c5410305-1365-4602-94b8-54475643f59f,-9757024.968,5149167.221900001,,,,
64819,212346,, ,2238 Dayton Av,Dayton Av,Cook, , ,,,National Register Application,May-75,,59f11ae3-6de9-4ef6-9a3c-963b7940f8b6,-9757163.438,5149389.442599993,,,,
64820,212347,, ,2226 Dayton Av,Dayton Av,Cook, , ,,,National Register Application,May-75,,8245282b-0862-4c85-86bb-86a502c70f78,-9757162.071,5149355.599299995,,,,
64821,212350,Building, ,2105 Dayton Av,Dayton Av,Cook, , ,,,National Register Application,May-75,,930947a5-1ad3-45cc-9f23-7b470edaf40c,-9757148.544,5149009.743199994,,,,
64822,212353,, ,2245 Fremont,Fremont,Cook, , ,,,National Register Application,May-75,,3e339b7a-4175-4690-8acd-5f8a95775d4e,-9757292.244,5149399.498,,,,
64823,212354,Building, ,2240 Fremont,Fremont,Cook, , ,,,National Register Application,May-75,,f75e45ee-25ae-4a01-a4a6-eb7ab66a8366,-9757292.461,5149388.779499997,,,,
64824,212355,, ,2225 Fremont,Fremont,Cook, , ,,,National Register Application,May-75,,8b0a05e7-be97-401b-8e5e-496812c47c86,-9757292.493,5149346.716599999,,,,
64825,212356,, ,2221 Fremont,Fremont,Cook, , ,,,National Register Application,May-75,,9663c1ba-0cf3-4752-af72-d1de16fdd24a,-9757292.299,5149335.989900001,,,,
64826,212358,, ,2017 Fremont,Fremont,Cook, , ,,,National Register Application,May-75,,262b7d90-696a-4718-9287-f076d120b3f7,-9757281.528,5148772.87,,,,
64827,212359,, ,1925 Fremont,Fremont,Cook, , ,,,National Register Application,May-75,,a7425e91-9102-4131-a559-69d1e1c60360,-9757265.505,5148489.250200002,,,,
64828,212360,, ,2244 Bissell St,Bissell St,Cook, , ,,,National Register Application,May-75,,9e5151a8-fab0-47a9-9813-53f00caf1d90,-9757425.769,5149399.749300002,,,,
64829,212361,, ,2214 Bissell St,Bissell St,Cook, , ,,,National Register Application,May-75,,c53f1e7a-0bee-4e93-8f18-e5e63ab608f7,-9757418.756,5149320.014600002,,,,
64830,212365,, ,2034 Bissell St,Bissell St,Cook, , ,,,National Register Application,May-75,,2ee96420-1a1c-4403-96f5-723cba7b2e51,-9757404.573,5148823.630800003,,,,
64831,212367,Building, ,2111 Seminary,Seminary,Cook, , ,,,National Register Application,May-75,,2217fd7e-85f3-49d3-829c-bc73092bd0cb,-9757828.154,5149026.496199999,,,,
64832,212369,Building, ,2031 Seminary,Seminary,Cook, , ,,,National Register Application,May-75,,32197ea5-91f7-4aa9-a66e-263615599782,-9757819.43,5148807.760799993,,,,
64833,212370,Building, ,2018 Seminary,Seminary,Cook, , ,,,National Register Application,May-75,,99f12a27-e489-499d-92e3-fe2f15af4d64,-9757818.018,5148775.979300001,,,,
64834,212371,, ,1932 Seminary,Seminary,Cook, , ,,,National Register Application,May-75,,adf0441b-7992-4c26-ad6d-56383254a3ca,-9757771.536,5148535.036,,,,
64835,212372,Building, ,2000 Clifton Av,Clifton Av,Cook, , ,,,National Register Application,May-75,,9c136ab5-918b-4956-a839-5c7aacaaf327,-9757960.328,5148727.330499998,,,,
64836,212401,Building, ,1120 W. Fullerton Av,"Fullerton Av, W",Cook, , ,,,National Register Application,May-75,,21881638-228a-4aeb-a973-c1e05c6c9211,-9757949.067,5149813.334399997,,,,
64925,213073, , ,4655 N. Malden,"Malden, N",Cook, , ,1905,1905,National Register Application,Jul-85,,a31450c3-e8af-40fb-8eb5-2b29b74ba544,-9758591.68,5155975.223899993,,,,
64926,212838, , ,4553 Clark Street,Clark,Cook, , ,1903,1903,National Register Application,Jul-85,,edb5bdbe-788c-4f0b-85df-9824e80f9a0f,-9759030.599,5155676.695200005,,,,
64927,212840, , ,4601 Clark Street,Clark,Cook, , ,1898,1898,National Register Application,Jul-85,,cdde55a8-5acf-42ce-a25c-75906520c5a7,-9759042.344,5155808.155899997,,,,
64928,212843, , ,4615 Clark Street,Clark,Cook, , ,1905,1905,National Register Application,Jul-85,,2ef75e86-58e7-4fbb-9b46-4eec2b7aa362,-9759049.776,5155847.507700001,,,,
64929,212844, , ,4617 Clark Street,Clark,Cook, , ,1928,1928,National Register Application,Jul-85,,64a56afd-95ad-45f0-a139-f6261f2df209,-9759050.902,5155852.895300001,,,,
64930,212846, , ,4623 Clark Street,Clark,Cook, , ,1911,1911,National Register Application,Jul-85,,3a05d67c-716a-43dd-b5a1-44ad831450de,-9759054.26,5155869.880800002,,,,
64931,212847, , ,4625 Clark Street,Clark,Cook, , ,1911,1911,National Register Application,Jul-85,,888b8be9-b051-479a-aac8-ad7cd08971b3,-9759055.385,5155875.268299995,,,,
64932,212848, , ,4627 Clark Street,Clark,Cook, , ,1911,1911,National Register Application,Jul-85,,0b8ef84d-7ca4-431c-ad05-a67ddc2250e0,-9759056.502,5155881.068199997,,,,
64933,212849, , ,4631 Clark Street,Clark,Cook, , ,1911,1911,National Register Application,Jul-85,,38dcfec0-fc2b-4397-b8d9-96f65525d6f7,-9759058.745,5155892.255599997,,,,
64934,212850, , ,4633 Clark Street,Clark,Cook, , ,1911,1911,National Register Application,Jul-85,,83226190-f8d8-497e-87de-382fcbe3ea90,-9759059.861,5155898.055,,,,
64935,212851, , ,4635 Clark Street,Clark,Cook, , ,1911,1911,National Register Application,Jul-85,,6ca9b521-7bbf-4809-a0e7-250ebe242b65,-9759060.987,5155903.443000003,,,,
64936,212852, , ,4637 Clark Street,Clark,Cook, , ,1911,1911,National Register Application,Jul-85,,7ad3506f-fac4-4e10-af28-c53fdd1712f2,-9759061.7,5155908.822299998,,,,
64937,212853, , ,4641 Clark Street,Clark,Cook, , ,1911,1911,National Register Application,Jul-85,,bdc3a92c-fb49-495d-9c2d-274e5a245692,-9759063.943,5155920.009699998,,,,
64938,212854, , ,4643 Clark Street,Clark,Cook, , ,1911,1911,National Register Application,Jul-85,,ccd6b489-ea4d-4c72-96b1-66e61a70ab1c,-9759065.059,5155925.807899998,,,,
64939,212855, , ,4645 Clark Street,Clark,Cook, , ,1911,1911,National Register Application,Jul-85,,bcb0b34b-9cea-4f73-8041-ace5e7220d54,-9759066.183,5155931.196,,,,
64940,212856, , ,4647 Clark Street,Clark,Cook, , ,1911,1911,National Register Application,Jul-85,,f2247184-ccf4-4071-b175-08a176c6480c,-9759067.301,5155936.9953000005,,,,
64941,212857, , ,4651 Clark Street,Clark,Cook, , ,1911,1911,National Register Application,Jul-85,,1704de1d-8fd1-4bcb-a0e3-5db91a24962b,-9759069.543,5155948.182800001,,,,
64942,212858, , ,4653 Clark Street,Clark,Cook, , ,1911,1911,National Register Application,Jul-85,,05872295-f4dc-4741-878d-cca51084a403,-9759070.659,5155953.982699995,,,,
64943,212860, , ,4711 Clark Street,Clark,Cook, , ,1920,1920,National Register Application,Jul-85,,48c15b3c-fa0e-4564-8b6c-e001bb07d730,-9759100.674,5156117.591999997,,,,
64944,212867, , ,4400 Dover Street,Dover,Cook, , ,1904,1904,National Register Application,Jul-85,,b6b8c0ad-c973-4911-89c6-5b8e54390c88,-9758850.84,5155252.576199999,,,,
64945,212868, , ,4404 Dover Street,Dover,Cook, , ,1904,1904,National Register Application,Jul-85,,d4cb637f-9e3b-491e-9a59-c802b71398ea,-9758851.437,5155263.728,,,,
64946,212869, , ,4406 Dover Street,Dover,Cook, , ,1904,1904,National Register Application,Jul-85,,58f14dee-ad5e-4904-8143-bb8dec39f808,-9758851.734,5155269.510899996,,,,
64947,212870, , ,4410 Dover Street,Dover,Cook, , ,1904,1904,National Register Application,Jul-85,,ed266a57-26fd-49d6-a5e2-292099144b69,-9758852.331,5155280.664300003,,,,
64948,212871, , ,4412 Dover Street,Dover,Cook, , ,1908,1908,National Register Application,Jul-85,,78ed4ace-a879-4ffc-b81b-8a45f7d45f6f,-9758852.625,5155286.4471999975,,,,
64949,212872, , ,4416 Dover Street,Dover,Cook, , ,1908,1908,National Register Application,Jul-85,,05629a68-d9ed-45a2-b93c-247923c5d63d,-9758852.812,5155297.592299999,,,,
64950,212873, , ,4420 Dover Street,Dover,Cook, , ,1908,1908,National Register Application,Jul-85,,c58a5aef-c6e2-4a34-8671-be6bf23131df,-9758853.401,5155309.157999995,,,,
64951,212876, , ,4438 Dover Street,Dover,Cook, , ,1905,1905,National Register Application,Jul-85,,e6e0cc2d-522e-440b-86c7-3e25d2285f92,-9758855.669,5155359.957299998,,,,
64952,212884,,,4506 Dover Street,Dover,Cook, , ,1904,1904,National Register Application,Jul-85,,993d5a44-a578-4951-a145-49e3f9759ace,-9758866.58,5155553.292999995,,,,
64953,212887, , ,4512 Dover Street,Dover,Cook, , ,1910,1910,National Register Application,Jul-85,,e4fb4f3d-c0da-40cd-a8bb-c70638ac8850,-9758869.133,5155569.436999995,,,,
64954,212888, , ,4516 Dover Street,Dover,Cook, , ,1908,1908,National Register Application,Jul-85,,65dd189a-505d-4aa3-9b1e-1c593c8e0f47,-9758870.971,5155580.203500004,,,,
64955,212889, , ,4517 Dover Street,Dover,Cook, , ,1898,1898,National Register Application,Jul-85,,b965037b-d6a8-498a-8e17-0d7abc1a54f1,-9758870.971,5155580.203500004,,,,
64956,212890, , ,4520 Dover Street,Dover,Cook, , ,1901,1901,National Register Application,Jul-85,,5afc50fd-a7f9-4ac4-9df2-d5e4cb0b4184,-9758872.81,5155590.970099998,,,,
64957,212892, , ,4522 Dover Street,Dover,Cook, , ,1907,1907,National Register Application,Jul-85,,590e97eb-a2d6-44a1-8f82-3b526b70023e,-9758873.524,5155596.349200004,,,,
64958,212894, , ,4526 Dover Street,Dover,Cook, , ,1901,1901,National Register Application,Jul-85,,12407f87-abc2-4c51-b9f3-5ff492e92834,-9758875.363,5155607.114099999,,,,
64959,212895, , ,4530 Dover Street,Dover,Cook, , ,1904,1904,National Register Application,Jul-85,,d72ab31a-5b34-444d-9972-66353a1ff5fb,-9758877.203,5155617.880699999,,,,
64960,212896, , ,4531 Dover Street,Dover,Cook, , ,1907,1907,National Register Application,Jul-85,,b2011478-4b35-4aba-86eb-0324530d5a0b,-9758877.203,5155617.880699999,,,,
64961,212897, , ,4533 Dover Street,Dover,Cook, , ,1910,1910,National Register Application,Jul-85,,c23969c0-461b-48ce-8a81-8db2c3e3086d,-9758877.916,5155623.259799999,,,,
64962,212898, , ,4534 Dover Street,Dover,Cook, , ,1901,1901,National Register Application,Jul-85,,e6d73851-14c6-499b-981f-16c413ed2138,-9758879.041,5155628.645599998,,,,
64963,212899, , ,4536 Dover Street,Dover,Cook, , ,1904,1904,National Register Application,Jul-85,,9324d438-d686-4ada-91ec-5f8dd26a7d00,-9758879.764,5155633.612499996,,,,
64964,212900, , ,4537 Dover Street,Dover,Cook, , ,1900,1900,National Register Application,Jul-85,,7fafd0b2-7831-4b74-83cc-b5df56e5d980,-9758879.764,5155633.612499996,,,,
64965,212901, , ,4540 Dover Street,Dover,Cook,"Rogers, James Gamble", ,1901,1901,National Register Application,Jul-85,,94921c6e-d0fc-4c2d-ad56-68876a519b1d,-9758881.602,5155644.3791000005,,,,
64966,212902, , ,4542 Dover Street,Dover,Cook, , ,1904,1904,National Register Application,Jul-85,,16a84d23-5559-4c20-b395-dd3938a20a48,-9758882.309,5155650.170500001,,,,
64967,212903, , ,4543 Dover Street,Dover,Cook, , ,1900,1900,National Register Application,Jul-85,,c9c52c58-f8ed-4cd2-96a4-5defe722a848,-9758882.309,5155650.170500001,,,,
64968,212904, , ,4547 Dover Street,Dover,Cook, , ,1900,1900,National Register Application,Jul-85,,15f8d0bf-129c-4984-9265-fd601fad4add,-9758884.155,5155660.523199995,,,,
64969,212905, , ,4548 Dover Street,Dover,Cook, , ,1905,1905,National Register Application,Jul-85,,3a474a6f-9597-4040-8f65-e6d02ef5163b,-9758885.281,5155665.911,,,,
64970,212906, , ,4552 Dover Street,Dover,Cook, , ,1900,1900,National Register Application,Jul-85,,37487e95-129f-4ffb-ab27-b9aba467f535,-9758886.708,5155676.669,,,,
64971,212911, , ,4610 Dover Street,Dover,Cook, , ,1900,1900,National Register Application,Jul-85,,9712ceed-ca68-4a48-8bae-165d67c66117,-9758911.459,5155836.040299995,,,,
64972,212912, , ,4616 Dover Street,Dover,Cook, , ,1896,1896,National Register Application,Jul-85,,8ef7d5ab-3e4e-4e4b-b1d1-30a38cfc8a49,-9758913.174,5155852.994199994,,,,
64973,212915, , ,4625 Dover Street,Dover,Cook, , ,1912,1912,National Register Application,Jul-85,,a9787897-aba5-4d3a-bb57-1ba7cb7e98cc,-9758916.014,5155875.334099998,,,,
64974,212917, , ,4629 Dover Street,Dover,Cook, , ,1912,1912,National Register Application,Jul-85,,62aefd1d-fd65-46e5-9155-734c8d2b8fc8,-9758917.022,5155886.496500001,,,,
64975,212918, , ,4630 Dover Street,Dover,Cook, , ,1904,1904,National Register Application,Jul-85,,5bc3296c-20a3-4b26-863b-cb6618e9c5ed,-9758917.727,5155892.288000002,,,,
64976,212919, , ,4633 Dover Street,Dover,Cook, , ,1910,1910,National Register Application,Jul-85,,df9a1ffd-5b01-4154-8af2-27bad00e6d90,-9758918.434,5155898.079599995,,,,
64977,212920, , ,4634 Dover Street,Dover,Cook, , ,1903,1903,National Register Application,Jul-85,,9cbcc2f3-c8c3-4c56-958e-e811e8de791e,-9758919.148,5155903.458800001,,,,
64978,212922, , ,4637 Dover Street,Dover,Cook, , ,1911,1911,National Register Application,Jul-85,,eb8236a9-e126-4fbb-a469-a1611e7367e5,-9758919.862,5155908.838099999,,,,
64979,212923,, ,4640 Dover Street,Dover,Cook, , ,1901,1901,National Register Application,Jul-85,,bb9e1cca-216a-427c-b196-b6f986394a29,-9758920.871,5155919.998899997,,,,
64980,212925, , ,4644 Dover Street,Dover,Cook,"Rogers, James Gamble", ,1904,1904,National Register Application,Jul-85,,aa1de8e4-98aa-4e1e-9f72-bb4de3eb0d8b,-9758922.282,5155931.582000002,,,,
64981,212926, , ,4646 Dover Street,Dover,Cook, , ,1905,1905,National Register Application,Jul-85,,11980e2c-42c9-441a-9f1a-c6096e85abbe,-9758922.997,5155936.961,,,,
64982,212927, , ,4647 Dover Street,Dover,Cook, , ,1898,1898,National Register Application,Jul-85,,20bedc3e-a66e-4a6c-858b-964ecf77bd55,-9758922.997,5155936.961,,,,
64983,212929, , ,4652 Dover Street,Dover,Cook,"Rogers, James Gamble", ,1901,1901,National Register Application,Jul-85,,7d2093d8-eba5-41fb-88fd-ffce2029074c,-9758924.711,5155953.915299996,,,,
64984,212932, , ,4707 Dover Street,Dover,Cook,"Roberts, E. E.", ,1908,1908,National Register Application,Jul-85,,522aa644-abbc-421b-a3cc-96601e149f8d,-9758943.046,5156105.319699999,,,,
64985,212933, , ,4708 Dover Street,Dover,Cook, , ,1910,1910,National Register Application,Jul-85,,214ec38f-2766-422a-8227-43634da280e8,-9758944.17,5156110.707400001,,,,
64986,212937, , ,4716 Dover Street,Dover,Cook, , ,1908,1908,National Register Application,Jul-85,,335f2bbb-f0a3-4353-b72c-f3dc1692ec1b,-9758947.47,5156130.582599994,,,,
64987,212938, , ,4720 Dover Street,Dover,Cook, , ,1908,1908,National Register Application,Jul-85,,33e55774-56de-484a-a9b3-99633347a4d3,-9758949.318,5156140.937499999,,,,
64988,212940, , ,4722 Dover Street,Dover,Cook, , ,1898,1898,National Register Application,Jul-85,,85a532c7-49dd-400c-8a69-957a78b2a944,-9758950.049,5156145.490599997,,,,
64989,212942, , ,4726 Dover Street,Dover,Cook, , ,1909,1909,National Register Application,Jul-85,,01755ef0-10c2-48ae-9392-c45adc995092,-9758951.897,5156155.846,,,,
64990,212943,, ,4729 Dover Street,Dover,Cook, , ,1910,1910,National Register Application,Jul-85,,b1e09491-573e-41c2-98fa-1d162f9ab18c,-9758953.029,5156160.819300002,,,,
64991,212944, , ,4730 Dover Street,Dover,Cook,"Bennett, William Arthur", ,1909,1909,National Register Application,Jul-85,,f7028d07-1806-41b1-9336-e738453f63a7,-9758953.753,5156165.787,,,,
64992,212945, , ,4731 Dover Street,Dover,Cook, , ,1910,1910,National Register Application,Jul-85,,a34e8c73-0123-4c02-8800-11c5a50850de,-9758953.753,5156165.787,,,,
64993,212946, , ,4734 Dover Street,Dover,Cook, , ,1910,1910,National Register Application,Jul-85,,06d47ca5-63b1-44fb-be44-f4c2b6759ae4,-9758955.599,5156176.141400004,,,,
64994,212947, , ,4735 Dover Street,Dover,Cook, , ,1915,1915,National Register Application,Jul-85,,b22f3c93-505c-4ff6-be5b-6938211489b9,-9758955.599,5156176.141400004,,,,
64995,212948, , ,4736 Dover Street,Dover,Cook, , ,1909,1909,National Register Application,Jul-85,,e9721397-44d0-4d05-b990-08c750e97914,-9758956.331,5156180.694599997,,,,
64996,212949, , ,4737 Dover Street,Dover,Cook, , ,1911,1911,National Register Application,Jul-85,,cd20f936-fcf0-42e7-9bc6-3a0c3a4a5664,-9758956.331,5156180.694599997,,,,
64997,212950, , ,4738 Dover Street,Dover,Cook, , ,1912,1912,National Register Application,Jul-85,,b1ee35ab-9f4a-499e-bb7a-a93fd593da20,-9758957.455,5156186.082300001,,,,
64998,212952, , ,4742 Dover Street,Dover,Cook, , ,1913,1913,National Register Application,Jul-85,,6627030f-eba9-465f-9054-46371d1c0ad8,-9758958.901,5156196.015000001,,,,
64999,212953, , ,4745 Dover Street,Dover,Cook, , ,1912,1912,National Register Application,Jul-85,,c2d6bad1-ce18-4b20-a41c-197b52372795,-9758960.034,5156200.990500004,,,,
65000,212955, , ,4749 Dover Street,Dover,Cook, , ,1913,1913,National Register Application,Jul-85,,3862e337-82ff-4256-8fbb-0daf42cddaac,-9758961.882,5156211.343700002,,,,
65001,212956, , ,4749 Dover Street,Dover,Cook, , ,1917,1917,National Register Application,Jul-85,,9832a3cd-2b4e-49f1-9568-d45a377d3dcc,-9758961.882,5156211.343700002,,,,
65002,212963, , ,1430 Leland,Leland,Cook, , ,1898,1898,National Register Application,Jul-85,,91ac31a2-fc23-47dc-b789-d0dd957d2df5,-9758898.606,5156086.674900001,,,,
65003,212994, , ,4607 Magnolia,Magnolia,Cook, , ,1898,1898,National Register Application,Jul-85,,61164ba9-6012-47da-8e46-7ef523e244fa,-9758418.186,5155852.855700002,,,,
65004,212996, , ,4612 Magnolia,Magnolia,Cook, , ,1899,1899,National Register Application,Jul-85,,1a215d9a-4ec5-47c8-bba7-083d72162dbd,-9758417.861,5155868.943499996,,,,
65005,213001,Carlton Terrace Hotel, ,4626 Magnolia,Magnolia,Cook,Hyland & Corse, ,1925,1925,National Register Application,Jul-85,,0fa95809-2f9c-4b76-91e3-9c90cb5b5d00,-9758417.928,5155906.495099999,,,,
65006,213002, , ,4627 Magnolia,Magnolia,Cook, , ,1909,1909,National Register Application,Jul-85,,175692ea-ee47-4053-9fa8-bede4025f733,-9758417.928,5155906.495099999,,,,
65007,213004, , ,4636 Magnolia,Magnolia,Cook,"Kreig, William G.", ,1904,1904,National Register Application,Jul-85,,42e6d932-e4ec-4b19-a2e2-47dcf76fabc3,-9758417.798,5155933.316600001,,,,
65008,213005, , ,4642 Magnolia,Magnolia,Cook,"Weigle, William G.", ,1896,1896,National Register Application,Jul-85,,9a4a4b0e-695e-473e-a7be-c102bcdb6548,-9758417.884,5155949.411199999,,,,
